"ICAO","IATA","long","lat"
"EDGU",NA,9.6694,49.5158
"EDGW",NA,9.1753,51.3072
"EDGX",NA,8.6589,49.3031
"EDGY","KZG",10.2006,49.7431
"EDGZ",NA,8.6106,49.5675
"EDHA",NA,8.2333,52.8883
"EDHB",NA,11.0247,54.2444
"EDHC",NA,11.1444,53.0161
"EDHD",NA,10.1453,51.4076
"EDHE",NA,9.7042,53.6464
"EDHF",NA,9.5786,53.9944
"EDHG",NA,10.4617,53.2489
"EDHI","XFW",9.8356,53.5353
"EDHK","KEL",10.1453,54.3794
"EDHL","LBC",10.7192,53.8054
"EDHN","EUM",9.9414,54.0794
"EDHO",NA,9.7406,53.6997
"EDHP",NA,8.68,54.5364
"EDHS",NA,9.4992,53.5611
"EDHU",NA,9.5733,53.2075
"EDHW",NA,10.2217,53.9694
"EDJA","FMM",10.2395,47.9888
"EDJG",NA,12.5504,47.8528
"EDKA","AAH",6.1864,50.8231
"EDKB","BNJ",7.1633,50.7689
"EDKD",NA,7.7042,51.3131
"EDKF",NA,7.7072,51.0522
"EDKH",NA,7.8992,50.9286
"EDKI",NA,7.8306,50.8172
"EDKL",NA,7.0056,51.0153
"EDKM",NA,8.2392,51.3028
"EDKN",NA,7.3736,51.1242
"EDKO",NA,8.6417,51.4025
"EDKP",NA,7.7911,51.1919
"EDKR",NA,8.2622,51.1617
"EDKU",NA,7.9367,51.1458
"EDKV",NA,6.5289,50.4056
"EDKW",NA,7.8183,51.2972
"EDKZ",NA,7.6,51.1
"EDLA",NA,7.8983,51.4839
"EDLB",NA,7.2881,51.78
"EDLC",NA,6.5361,51.5292
"EDLD",NA,6.8653,51.6161
"EDLE","ESS",6.9373,51.4023
"EDLF",NA,6.3594,51.3339
"EDLG",NA,6.1042,51.6908
"EDLH",NA,7.8161,51.6897
"EDLI","BFE",8.5444,51.9647
"EDLJ",NA,8.9047,51.9408
"EDLK","QKF",6.5878,51.385
"EDLM",NA,7.1633,51.6472
"EDLN","MGL",6.5044,51.2303
"EDLO",NA,8.6617,51.9322
"EDLP","PAD",8.6163,51.6141
"EDLQ",NA,8.0817,51.9317
"EDLR",NA,8.7753,51.6883
"EDLS",NA,6.8406,51.9958
"EDLT",NA,7.7739,51.9444
"EDLU",NA,8.1747,51.8306
"EDLV","NRN",6.1422,51.6024
"EDLW","DTM",7.6122,51.5183
"EDLX",NA,6.5958,51.6628
"EDLY",NA,6.8147,51.8533
"EDLZ",NA,8.2147,51.5781
"EDMA","AGB",10.9317,48.4253
"EDMB",NA,9.7628,48.1111
"EDMC",NA,9.7983,48.4197
"EDMD",NA,11.4231,48.2283
"EDME",NA,12.7236,48.3961
"EDMF",NA,13.3458,48.5181
"EDMG",NA,10.2833,48.4867
"EDMH",NA,10.7808,49.1119
"EDMI",NA,10.1377,48.235
"EDMJ",NA,11.125,48.1742
"EDMK",NA,10.3381,47.6919
"EDML",NA,12.0333,48.5117
"EDMN",NA,10.525,48.1069
"EDMO","OBF",11.2831,48.0814
"EDMP",NA,12.3453,48.4261
"EDMQ",NA,10.8511,48.7028
"EDMS","RBM",12.5167,48.9008
"EDMT",NA,10.0986,48.01
"EDMU",NA,10.3589,48.5694
"EDMV",NA,13.1956,48.635
"EDMW",NA,12.8797,48.8303
"EDMY",NA,12.5006,48.2794
"EDNA",NA,12.4117,48.2636
"EDNB",NA,12.9856,49.1247
"EDNC",NA,11.4847,49.0214
"EDND",NA,10.4011,49.065
"EDNE",NA,9.9161,48.3422
"EDNF",NA,13.3675,48.8225
"EDNG",NA,10.2164,48.6342
"EDNH",NA,10.6161,48.0164
"EDNI",NA,11.4431,49.1306
"EDNJ",NA,11.2153,48.7819
"EDNK",NA,12.9767,48.2383
"EDNL",NA,10.0142,47.8589
"EDNM",NA,12.2967,49.2225
"EDNO",NA,10.505,48.8706
"EDNP",NA,12.8647,48.4203
"EDNQ",NA,10.3339,48.8481
"EDNR",NA,12.0819,49.1419
"EDNS",NA,10.7028,48.1792
"EDNT",NA,10.8842,48.9961
"EDNU",NA,10.4419,48.29
"EDNV",NA,12.2047,47.9461
"EDNW",NA,10.1403,48.2894
"EDNX",NA,11.5614,48.2394
"EDNY","FDH",9.5115,47.6713
"EDNZ",NA,11.7944,50.1369
"EDOA",NA,12.377778,50.49889
"EDOB",NA,11.2603,50.9044
"EDOC",NA,11.3514,52.5272
"EDOD",NA,13.1944,51.9008
"EDOE",NA,12.3636,51.2139
"EDOF",NA,11.1414,51.3725
"EDOH",NA,13.2617,50.9483
"EDOI",NA,12.7458,52.6617
"EDOJ",NA,12.6647,52.1411
"EDOK",NA,11.2361,50.7328
"EDOL",NA,11.2056,52.0381
"EDOM",NA,11.7697,51.9475
"EDON",NA,14.2428,52.6131
"EDOP","SZW",11.7834,53.427
"EDOQ",NA,13.0783,51.2967
"EDOR",NA,12.39,52.7408
"EDOS",NA,11.0506,50.6694
"EDOT",NA,12.1764,50.6444
"EDOU",NA,11.4003,50.9647
"EDOV",NA,11.8186,52.6289
"EDOW",NA,12.6528,53.5683
"EDOX",NA,12.2372,51.5942
"EDOZ",NA,11.7908,51.9967
"EDPA",NA,10.2647,48.7778
"EDPB",NA,9.7289,48.5628
"EDPC",NA,12.2872,47.9269
"EDPD",NA,12.5006,48.6569
"EDPE",NA,11.1822,48.8769
"EDPF",NA,12.1881,49.3397
"EDPG",NA,12.4214,48.9539
"EDPH",NA,11.0097,49.2686
"EDPI",NA,11.9444,48.4583
"EDPJ",NA,9.6403,48.4969
"EDPK",NA,12.5006,48.0478
"EDPM",NA,9.8436,48.6781
"EDPO",NA,11.4431,49.2856
"EDPQ",NA,12.0981,49.4294
"EDPR",NA,10.7694,48.7075
"EDPS",NA,13.6947,48.6828
"EDPT",NA,10.0583,48.6203
"EDPU",NA,10.005,48.7467
"EDPW",NA,11.2092,49.0642
"EDPY",NA,10.2364,48.9611
"EDQA",NA,10.9142,49.9204
"EDQB",NA,10.3664,49.51
"EDQC",NA,10.9956,50.2625
"EDQD","BYU",11.64,49.985
"EDQE","URD",11.1336,49.7942
"EDQF",NA,10.6694,49.3611
"EDQG","GHF",9.9664,49.6481
"EDQH",NA,10.8781,49.5825
"EDQI",NA,11.2839,49.6053
"EDQK",NA,11.4597,50.135
"EDQL",NA,11.0481,50.1486
"EDQM","HOQ",11.8564,50.2886
"EDQN",NA,10.5775,49.5875
"EDQO",NA,11.7317,50.2258
"EDQP",NA,11.7878,49.8633
"EDQR",NA,10.8228,50.0394
"EDQS",NA,10.7275,50.6319
"EDQT",NA,10.5294,50.0181
"EDQW",NA,12.1164,49.6789
"EDQX",NA,11.1622,49.6422
"EDQY",NA,10.9958,50.2306
"EDQZ",NA,11.5747,49.7622
"EDRA",NA,7.1364,50.5578
"EDRB","BBJ",6.565,49.9453
"EDRD",NA,6.9161,49.8431
"EDRE",NA,7.3153,50.366
"EDRF",NA,8.1964,49.4731
"EDRG",NA,7.3361,49.7322
"EDRH",NA,7.1867,49.6106
"EDRI",NA,8.3947,49.1417
"EDRJ",NA,6.6744,49.3125
"EDRK",NA,7.5286,50.3256
"EDRL",NA,8.2097,49.3308
"EDRM",NA,7.1119,49.9678
"EDRN",NA,7.4792,49.9703
"EDRO",NA,7.99,49.0317
"EDRP",NA,7.4883,49.2644
"EDRS",NA,7.6661,49.7908
"EDRT",NA,6.7875,49.8639
"EDRV",NA,6.7833,50.4514
"EDRW",NA,7.6533,50.5661
"EDRX",NA,7.2533,49.34
"EDRY",NA,8.4514,49.3047
"EDRZ","ZQW",7.4006,49.2094
"EDSA",NA,9.0625,48.2497
"EDSB","FKB",8.0805,48.7794
"EDSE",NA,9.6242,48.6586
"EDSG",NA,9.4369,48.5361
"EDSH",NA,9.4553,48.9197
"EDSI",NA,8.72,47.7992
"EDSK",NA,7.8433,48.5611
"EDSL",NA,8.565,47.8442
"EDSN",NA,8.9039,47.9767
"EDSO",NA,9.6557,48.6212
"EDSP",NA,8.9447,48.5467
"EDSR",NA,8.9806,47.8044
"EDST",NA,9.4306,48.6319
"EDSW",NA,7.8419,48.27
"EDSZ",NA,8.7211,48.1864
"EDTB",NA,8.1858,48.7919
"EDTC",NA,8.5636,49.135
"EDTD","ZQL",8.5222,47.9733
"EDTF",NA,7.8325,48.0228
"EDTG",NA,7.6178,47.9028
"EDTH",NA,9.9275,48.8028
"EDTL","LHA",7.8277,48.3693
"EDTM",NA,9.3728,48.0539
"EDTN",NA,9.4772,48.6128
"EDTO",NA,7.9247,48.45
"EDTP",NA,9.2506,47.9089
"EDTQ",NA,9.2247,48.8642
"EDTR",NA,7.7483,47.5603
"EDTS",NA,8.5714,48.0658
"EDTU",NA,9.5072,48.0294
"EDTW",NA,8.4283,48.2792
"EDTX",NA,9.7811,49.1244
"EDTY",NA,9.7839,49.1183
"EDTZ",NA,9.1372,47.6819
"EDUA",NA,12.4878,52.6506
"EDUF",NA,13.2281,51.5478
"EDUO",NA,11.5958,51.5425
"EDUS",NA,13.7436,51.6075
"EDUW",NA,13.2189,53.9219
"EDUZ",NA,12.1486,52.0008
"EDVA",NA,10.0256,51.8542
"EDVC",NA,10.1114,52.6872
"EDVE","BWE",10.5561,52.3192
"EDVF",NA,9.1117,51.9172
"EDVH",NA,9.6106,52.7619
"EDVI",NA,9.3783,51.8067
"EDVJ",NA,10.3644,52.0303
"EDVK","KSF",9.385,51.4173
"EDVL",NA,9.3975,51.6108
"EDVM",NA,9.9464,52.1814
"EDVN",NA,10.0397,51.7064
"EDVR",NA,9.0533,52.1753
"EDVS",NA,10.4267,52.1544
"EDVT",NA,9.662,51.952
"EDVU",NA,10.465,52.9839
"EDVW",NA,9.2917,51.9667
"EDVY",NA,8.8592,52.2208
"EDWC",NA,8.1856,52.4875
"EDWE","EME",7.2275,53.3911
"EDWF",NA,7.4417,53.2719
"EDWG","AGE",7.9139,53.7828
"EDWH",NA,8.3136,53.0689
"EDWI","WVN",8.0522,53.5022
"EDWJ","JUI",7.0558,53.6811
"EDWK",NA,9.0283,53.3328
"EDWL","LGO",7.4978,53.7425
"EDWM",NA,9.2086,53.0539
"EDWN",NA,7.1822,52.4575
"EDWO",NA,7.9697,52.2864
"EDWP",NA,8.0733,53.3214
"EDWQ",NA,8.5056,53.0361
"EDWR","BMK",6.7092,53.5964
"EDWS","NOD",7.1903,53.6331
"EDWU","VAC",8.0406,52.9083
"EDWV",NA,9.2828,52.9653
"EDWX",NA,7.9306,53.2886
"EDWY","NRD",7.23,53.706944
"EDWZ","BMR",7.3733,53.7247
"EDXA",NA,7.9133,52.3772
"EDXB","HEI",8.9017,54.1533
"EDXC",NA,9.5417,54.4253
"EDXD",NA,8.3283,52.3514
"EDXE",NA,7.4928,52.2764
"EDXF","FLF",9.3789,54.7733
"EDXG",NA,8.3806,52.2008
"EDXH","HGL",7.9158,54.1853
"EDXI",NA,9.1625,52.7097
"EDXJ","QHU",9.1383,54.51
"EDXK",NA,8.9614,54.79
"EDXL",NA,7.7939,53.1644
"EDXM",NA,9.1447,53.9781
"EDXN",NA,8.6436,53.7672
"EDXO","PSH",8.6869,54.3089
"EDXP",NA,7.8203,53.7067
"EDXQ",NA,9.3486,53.1283
"EDXR",NA,9.5994,54.22
"EDXS",NA,9.259444,53.335556
"EDXT",NA,10.7431,54.0678
"EDXU",NA,8.9472,53.2867
"EDXW","GWT",8.3405,54.9132
"EDXY","OHR",8.5283,54.6844
"EDXZ",NA,8.7894,53.5681
"EEEI",NA,24.2085,59.2603
"EEHA",NA,24.3795,59.3579
"EEJI",NA,27.3972,59.3292
"EEKA","KDL",22.8307,58.9908
"EEKE","URE",22.5095,58.2299
"EEKU",NA,24.002501,58.1483
"EELM",NA,26.767748,58.290658
"EELU",NA,23.5781,59.0221
"EENA",NA,28.1136,59.388599
"EENI",NA,25.73,58.865
"EEPU","EPU",24.4728,58.419
"EERA",NA,24.7244,58.9864
"EERD",NA,25.898889,58.085278
"EERE",NA,26.3591,59.3648
"EERI",NA,26.979,57.94
"EETN","TLL",24.8328,59.4133
"EETU","TAY",26.6904,58.3075
"EEVI",NA,25.4931,58.35
"EEVO",NA,23.251372,58.98516
"EEVU",NA,26.6711,57.6329
"EFAH",NA,25.7522,64.8953
"EFAL",NA,23.573299,62.554699
"EFEU",NA,22.2014,61.1161
"EFFO",NA,23.6508,60.8037
"EFGE",NA,22.5219,60.0869
"EFHA","KEV",24.7867,61.856
"EFHF","HEM",25.0428,60.2546
"EFHK","HEL",24.9633,60.3172
"EFHL",NA,24.7044,64.9669
"EFHM",NA,23.0737,61.6897
"EFHN",NA,23.0836,59.8489
"EFHP",NA,25.5042,64.1131
"EFHV","HYV",24.8811,60.6544
"EFIK",NA,23.6525,60.4625
"EFIM",NA,28.9037,61.2492
"EFIT","KTQ",30.073601,62.1661
"EFJO","JOE",29.6075,62.6629
"EFJY","JYV",25.6783,62.3995
"EFKE","KEM",24.5821,65.7787
"EFKG",NA,20.8047,60.2469
"EFKI","KAJ",27.6924,64.2855
"EFKJ","KHJ",22.393101,62.462502
"EFKK","KOK",23.143101,63.721199
"EFKO",NA,23.8264,64.2286
"EFKU","KUO",27.7978,63.0071
"EFKY",NA,26.8961,60.5714
"EFLA","QLF",25.6935,61.1442
"EFLL",NA,27.4789,63.3994
"EFLP","LPP",28.1447,61.0446
"EFMA","MHQ",19.8982,60.1222
"EFMI","MIK",27.201799,61.6866
"EFML",NA,25.4162,65.3011
"EFMN",NA,25.5089,60.5725
"EFNS",NA,24.831699,60.52
"EFNU",NA,24.2964,60.3339
"EFOP",NA,22.7447,60.8764
"EFOU","OUL",25.3546,64.9301
"EFPH",NA,30.0353,62.4647
"EFPI",NA,22.1934,61.2456
"EFPK",NA,27.0028,62.2647
"EFPO","POR",21.8,61.4617
"EFPU",NA,26.946899,65.402199
"EFRA",NA,28.1242,63.4242
"EFRH",NA,24.695801,64.688103
"EFRO","RVN",25.8304,66.5648
"EFRU",NA,26.365299,65.973099
"EFRY",NA,24.1078,60.7447
"EFSA","SVL",28.945101,61.9431
"EFSE",NA,26.7989,61.0624
"EFSI","SJY",22.8323,62.692101
"EFTO",NA,24.1722,60.0792
"EFTP","TMP",23.6044,61.4141
"EFTU","TKU",22.2628,60.5141
"EFUT","UTI",26.9384,60.8964
"EFVA","VAA",21.762199,63.050701
"EFVI",NA,25.816099,63.122501
"EFVL",NA,26.76,64.5019
"EFVP",NA,22.5917,61.0397
"EFVR","VRK",27.8686,62.1711
"EFVT",NA,24.0306,63.3978
"EFWB",NA,26.7458,60.663601
"EFYL","YLI",24.7253,64.0547
"EG03",NA,-2.3032,51.5484
"EG19",NA,-0.9831,54.3081
"EG32",NA,-2.733,56.001
"EG34",NA,-2.4742,52.0019
"EG74",NA,-1.1251,52.493
"EGAA","BFS",-6.2158,54.6575
"EGAB","ENK",-7.65167,54.398899
"EGAC","BHD",-5.8725,54.6181
"EGAD",NA,-5.6919,54.5811
"EGBB","BHX",-1.748,52.4539
"EGBD",NA,-1.6175,52.8597
"EGBE","CVT",-1.4797,52.3697
"EGBF",NA,-0.4456,52.2325
"EGBG",NA,-1.0319,52.6078
"EGBJ","GLO",-2.1672,51.8942
"EGBK","ORM",-0.7931,52.3053
"EGBL",NA,-1.7536,52.1403
"EGBM",NA,-1.7611,52.8147
"EGBN","NQT",-1.0792,52.92
"EGBO",NA,-2.2594,52.5175
"EGBP","GBA",-2.0569,51.6681
"EGBR",NA,-0.916,53.8024
"EGBS",NA,-2.8811,52.2417
"EGBT",NA,-1.0956,52.0408
"EGBW",NA,-1.6144,52.1922
"EGCA",NA,-1.4306,53.3047
"EGCB",NA,-2.3897,53.4717
"EGCC","MAN",-2.275,53.3537
"EGCF",NA,-0.8583,53.5597
"EGCG",NA,0.1723,53.3108
"EGCJ",NA,-1.2169,53.7885
"EGCK",NA,-4.3376,53.1018
"EGCL",NA,-0.0297,52.7392
"EGCN","DSA",-1.0107,53.4805
"EGCS",NA,-0.6853,53.3811
"EGCT",NA,-2.6464,52.9308
"EGCV",NA,-2.7717,52.8339
"EGCW",NA,-3.1533,52.6286
"EGDC",NA,-4.15034,51.0872
"EGDD",NA,-1.1319,51.9167
"EGDJ","UPV",-1.782,51.2862
"EGDM",NA,-1.7474,51.1522
"EGDN",NA,-1.75425,51.2472
"EGDO",NA,-5.23083,50.001202
"EGDR",NA,-5.25571,50.086102
"EGDT",NA,-1.8019,51.5061
"EGDV",NA,-2.1416,51.5267
"EGDW",NA,-2.9356,50.9625
"EGDX",NA,-3.4358,51.4048
"EGDY","YEO",-2.6388,51.0094
"EGEC","CAL",-5.6864,55.4372
"EGEO","OBN",-5.3997,56.4635
"EGEX",NA,-2.0872,55.5916
"EGFA",NA,-4.55694,52.115299
"EGFD",NA,-4.1236,52.8117
"EGFE","HAW",-4.96111,51.833099
"EGFF","CWL",-3.3433,51.3967
"EGFH","SWS",-4.0678,51.6053
"EGFP",NA,-4.31222,51.713902
"EGGD","BRS",-2.7191,51.3827
"EGGP","LPL",-2.8497,53.3336
"EGGW","LTN",-0.3683,51.8747
"EGHA",NA,-2.1536,50.9672
"EGHB",NA,1.1553,51.3375
"EGHC","LEQ",-5.67056,50.102798
"EGHE","ISC",-6.29167,49.9133
"EGHF",NA,-1.2033,50.8142
"EGHG",NA,-2.6586,50.94
"EGHH","BOH",-1.8425,50.78
"EGHI","SOU",-1.3568,50.9503
"EGHJ","BBP",-1.1094,50.6781
"EGHL","QLA",-1.0335,51.1872
"EGHN",NA,-1.1822,50.6531
"EGHO",NA,-1.6,51.2106
"EGHP",NA,-1.2347,51.1939
"EGHQ","NQY",-4.99541,50.440601
"EGHR","QUG",-0.7592,50.8594
"EGHS",NA,-2.3572,50.985
"EGHU",NA,-3.9894,50.9286
"EGHY",NA,-5.14229,50.2784
"EGJA","ACI",-2.2147,49.7061
"EGJB","GCI",-2.602,49.435
"EGJJ","JER",-2.1955,49.2079
"EGKA","ESH",-0.2972,50.8356
"EGKB","BQH",0.0325,51.3308
"EGKC",NA,-0.6588,50.8017
"EGKE",NA,0.8292,51.2083
"EGKH",NA,0.6417,51.1569
"EGKK","LGW",-0.1903,51.1481
"EGKL",NA,0.1564,50.8789
"EGKR","KRH",-0.1386,51.2136
"EGLA",NA,-4.66583,50.499699
"EGLC","LCY",0.0553,51.5053
"EGLD",NA,-0.5131,51.5883
"EGLF","FAB",-0.7763,51.2758
"EGLJ",NA,-1.0808,51.6761
"EGLK","BBS",-0.8475,51.3239
"EGLL","LHR",-0.4619,51.4706
"EGLM",NA,-0.7744,51.5008
"EGLP",NA,-1.1692,51.3839
"EGLS",NA,-1.7842,51.0989
"EGMA",NA,0.0617,52.0775
"EGMC","SEN",0.6956,51.5714
"EGMD","LYX",0.9392,50.9561
"EGMF",NA,0.6011,51.3306
"EGMJ",NA,-0.1539,52.1667
"EGML",NA,0.2456,51.5286
"EGMT",NA,0.3676,51.5375
"EGNC","CAX",-2.8092,54.9375
"EGND",NA,-1.8303,53.6217
"EGNE",NA,-0.9514,53.2806
"EGNF",NA,-1.1964,53.3169
"EGNG",NA,-1.29,54.2111
"EGNH","BLK",-3.0286,53.7717
"EGNI",NA,0.3294,53.1716
"EGNJ","HUY",-0.3508,53.5744
"EGNL","BWF",-3.2675,54.1286
"EGNM","LBA",-1.6606,53.8659
"EGNO","WRT",-2.8831,53.7451
"EGNP",NA,-1.6625,53.8782
"EGNR","CEG",-2.9778,53.1781
"EGNS","IOM",-4.6239,54.0833
"EGNT","NCL",-1.6917,55.0375
"EGNU",NA,-0.8647,53.9806
"EGNV","MME",-1.4294,54.5092
"EGNW",NA,-0.3497,53.3167
"EGNX","EMA",-1.3281,52.8311
"EGNY",NA,-0.3614,53.8983
"EGOE",NA,-2.5336,52.8712
"EGOM",NA,-2.55,55.049999
"EGOQ",NA,-4.3735,53.2586
"EGOS",NA,-2.668,52.7982
"EGOV","VLY",-4.5353,53.2481
"EGOW",NA,-3.0555,53.5816
"EGPD","ABZ",-2.1978,57.2019
"EGPE","INV",-4.0475,57.5425
"EGPF","GLA",-4.4331,55.8719
"EGPG",NA,-3.9756,55.9747
"EGPH","EDI",-3.3725,55.95
"EGPI","ILY",-6.2567,55.6819
"EGPJ",NA,-3.2203,56.1833
"EGPK","PIK",-4.5867,55.5094
"EGPN","DND",-3.0258,56.4525
"EGPT","PSL",-3.3722,56.4392
"EGQB",NA,-7.02028,55.060299
"EGQL","ADX",-2.8684,56.3729
"EGSA",NA,0.9281,52.6294
"EGSC","CBG",0.175,52.205
"EGSF",NA,-0.2511,52.4681
"EGSG",NA,0.1558,51.6525
"EGSH","NWI",1.2828,52.6758
"EGSI",NA,0.295,52.6436
"EGSJ",NA,1.4172,52.5111
"EGSL",NA,0.4492,51.895
"EGSM",NA,1.6183,52.4353
"EGSN",NA,-0.0425,52.2106
"EGSO",NA,1.1111,52.1711
"EGSP",NA,-0.3864,52.5558
"EGSQ",NA,1.13,51.785
"EGSR",NA,0.6825,51.9144
"EGSS","STN",0.235,51.885
"EGST",NA,0.9775,52.0772
"EGSU","QFO",0.1319,52.0908
"EGSV",NA,1.0519,52.4975
"EGSW",NA,0.3506,52.2351
"EGSX",NA,0.1542,51.7217
"EGTA",NA,-0.9403,51.7758
"EGTB","HYC",-0.8083,51.6117
"EGTC",NA,-0.6167,52.0722
"EGTD",NA,-0.5358,51.1172
"EGTE","EXT",-3.4139,50.7344
"EGTF",NA,-0.5589,51.3481
"EGTH",NA,-0.3187,52.0879
"EGTK","OXF",-1.32,51.8369
"EGTO","RCS",0.5033,51.3519
"EGTP",NA,-5.1775,50.331699
"EGTR",NA,-0.3258,51.6558
"EGTU",NA,-3.2347,50.86
"EGTW",NA,-2.0147,51.6322
"EGUB","BEX",-1.0958,51.6164
"EGUD",NA,-1.3167,51.6903
"EGUL","LKZ",0.561,52.4093
"EGUN","MHZ",0.4864,52.3619
"EGUO",NA,-2.2864,51.4391
"EGUP",NA,0.7664,52.8467
"EGUW",NA,0.9562,52.1275
"EGUY","QUY",-0.1078,52.3572
"EGVA","FFD",-1.79,51.6822
"EGVN","BZZ",-1.5836,51.75
"EGVO","ODH",-0.9428,51.2341
"EGVP",NA,-1.5686,51.1394
"EGVT","WXF",0.5094,51.9719
"EGWC",NA,-2.3056,52.64
"EGWE",NA,-0.3038,52.0182
"EGWN",NA,-0.738,51.7907
"EGWU","NHT",-0.4182,51.553
"EGXC","QCY",-0.166,53.093
"EGXD",NA,-1.4202,54.1372
"EGXE",NA,-1.5354,54.2924
"EGXG",NA,-1.1955,53.8343
"EGXH","BEQ",0.7729,52.3426
"EGXP","SQZ",-0.5508,53.3078
"EGXT",NA,-0.4765,52.6126
"EGXU","HRT",-1.2528,54.0489
"EGXW","WTN",-0.5238,53.1662
"EGXY",NA,-0.9111,53.0228
"EGXZ",NA,-1.3821,54.2055
"EGYD",NA,-0.4832,53.0303
"EGYE",NA,-0.5616,52.9622
"EGYI",NA,0.1674,53.3077
"EGYJ",NA,-1.1856,53.9483
"EGYM","KNF",0.5507,52.6484
"EGYO",NA,0.0625,53.498
"EGZL",NA,-3.8917,57.1037
"EGZU",NA,-5.914,56.517
"EHAL",NA,5.6772,53.4517
"EHAM","AMS",4.7639,52.3086
"EHBD",NA,5.6014,51.2553
"EHBK","MST",5.7701,50.9117
"EHDB",NA,5.183,52.1
"EHDL",NA,5.8731,52.0606
"EHDP",NA,5.8557,51.5173
"EHDR",NA,6.1297,53.1192
"EHDS",NA,6.3333,52.4683
"EHEH","EIN",5.3745,51.4501
"EHGG","GRQ",6.5794,53.1197
"EHGR","GLZ",4.9318,51.5674
"EHHO",NA,6.5161,52.7308
"EHHV",NA,5.1469,52.1919
"EHKD","DHR",4.7806,52.9234
"EHLE","LEY",5.5272,52.4603
"EHLW","LWR",5.7606,53.2286
"EHMZ",NA,3.7311,51.5122
"EHND",NA,4.4553,51.7531
"EHOW",NA,7.0365,53.2098
"EHRD","RTM",4.4372,51.9569
"EHSE",NA,4.5525,51.5547
"EHST",NA,7.0228,52.9986
"EHTE",NA,6.0467,52.2447
"EHTL",NA,5.9244,52.0572
"EHTW","ENS",6.8892,52.2758
"EHTX",NA,4.8336,53.1153
"EHVK",NA,5.7078,51.6572
"EHWO","WOE",4.342,51.4491
"EIAB",NA,-7.6456,53.5917
"EIBB",NA,-6.2378,53.5056
"EIBR",NA,-7.8983,53.0706
"EICA","NNR",-9.46778,53.230301
"EICK","ORK",-8.4911,51.8413
"EICL",NA,-7.1227,53.2497
"EICM","GWY",-8.9416,53.3002
"EICN",NA,-8.6818,52.6665
"EIDL","CFN",-8.341,55.0442
"EIDW","DUB",-6.2701,53.4213
"EIER",NA,-8.2822,52.8125
"EIGN",NA,-6.6353,53.1786
"EIHH",NA,-6.6541,53.6955
"EIHN",NA,-6.54722,52.855
"EIIR","INQ",-9.5109,53.064701
"EIKH",NA,-6.8553,53.0636
"EIKK","KKY",-7.29611,52.650799
"EIKN","NOC",-8.8185,53.9103
"EIKY","KIR",-9.5238,52.1809
"EILT","LTR",-7.6728,54.9513
"EIME",NA,-6.4513,53.3017
"EIMH",NA,-6.8786,53.6378
"EIMY",NA,-7.7053,52.7031
"EINC",NA,-6.0453,53.0711
"EINN","SNN",-8.9248,52.702
"EIPT",NA,-6.1965,53.1783
"EIRT",NA,-8.9833,52.1056
"EISG","SXL",-8.5992,54.2802
"EISP",NA,-9.414876,52.845839
"EITM",NA,-6.7386,53.5747
"EIWF","WAT",-7.087,52.1872
"EIWT",NA,-6.4861,53.3522
"EKAB",NA,9.0125,56.0119
"EKAE",NA,10.4564,54.8528
"EKAH","AAR",10.619,56.3
"EKAT",NA,11.5559,56.6989
"EKBI","BLL",9.1518,55.7403
"EKCH","CPH",12.656,55.6179
"EKCR",NA,9.3931,56.105
"EKEB","EBJ",8.5534,55.5259
"EKEL",NA,10.2485,55.7565
"EKFR",NA,12.245,55.8986
"EKFS",NA,10.2042,55.2478
"EKFU",NA,8.9861,56.8244
"EKGH",NA,12.3822,55.9414
"EKGL",NA,12.2281,55.8856
"EKGO",NA,11.1953,55.5528
"EKGR",NA,10.9306,56.4425
"EKHE",NA,12.2144,55.9847
"EKHG",NA,9.0444,56.1847
"EKHK",NA,11.6028,55.7328
"EKHM",NA,9.4464,55.9082
"EKHO",NA,8.4419,56.3967
"EKHS",NA,10.2288,56.7559
"EKHV",NA,9.5225,55.3022
"EKKA","KRP",9.1246,56.2975
"EKKL",NA,11.25,55.7003
"EKKO",NA,11.2417,55.3369
"EKKS",NA,12.0628,55.2522
"EKLS","BYR",11.0001,57.2772
"EKLV",NA,8.3113,56.503
"EKMB","MRW",11.4401,54.6993
"EKMN",NA,12.1944,54.964699
"EKNM",NA,8.7867,56.8244
"EKOD","ODE",10.3309,55.4767
"EKPB",NA,9.279,54.8703
"EKRA",NA,9.9389,55.7786
"EKRD",NA,10.0364,56.5066
"EKRK","RKE",12.1314,55.5856
"EKRN","RNN",14.7596,55.0633
"EKRS",NA,11.8067,55.4258
"EKSA",NA,10.407,57.3467
"EKSB","SGD",9.7917,54.9644
"EKSD",NA,8.5142,56.1027
"EKSL",NA,11.6447,55.4522
"EKSN","CNL",10.2294,57.5035
"EKSP","SKS",9.267,55.221
"EKSS",NA,10.6137,55.8895
"EKST",NA,10.5633,55.0166
"EKSV","SQW",9.173,56.5502
"EKTD",NA,8.8406,54.9297
"EKTS","TED",8.7052,57.0688
"EKVB",NA,9.4091,56.41
"EKVD",NA,9.3309,55.4363
"EKVH",NA,9.4586,56.8469
"EKVJ","STA",8.3539,55.9901
"EKYT","AAL",9.8492,57.0928
"ELLX","LUX",6.2044,49.6233
"ELNT",NA,5.91778,49.981098
"ELUS",NA,5.9656,49.7686
"ENAE",NA,11.6689,61.257401
"ENAN","ANX",16.1442,69.2925
